사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021110900100309,2021년 11월 9일 14시,화요일,경기도 화성시 장지동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,45세,상해없음,승용,남,33세,경상
2021110900100369,2021년 11월 9일 16시,화요일,경기도 안성시 금산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,화물,남,57세,상해없음,보행자,남,9세,경상
2021110900100426,2021년 11월 9일 17시,화요일,경기도 화성시 병점동,경상사고,0,0,6,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,여,36세,상해없음,승용,남,30세,경상
2021110900100545,2021년 11월 9일 19시,화요일,경기도 용인시 처인구 역북동,경상사고,0,0,1,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,41세,기타불명,승용,여,29세,경상
2021110900100593,2021년 11월 9일 20시,화요일,경기도 화성시 반송동,경상사고,0,0,4,0,차대차 - 기타,차로위반,젖음/습기,비,단일로 - 기타,승용,여,43세,경상,승용,여,64세,경상
2021110900100619,2021년 11월 9일 21시,화요일,경기도 하남시 선동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,50세,상해없음,승용,여,44세,경상
2021111000100251,2021년 11월 10일 13시,수요일,경기도 광주시 퇴촌면,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,57세,상해없음,승합,남,65세,경상
2021111000100319,2021년 11월 10일 15시,수요일,경기도 안산시 단원구 와동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,10세,경상,승용,여,38세,상해없음
2021111000100396,2021년 11월 10일 17시,수요일,경기도 광주시 오포읍,중상사고,0,1,3,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,58세,상해없음,승용,여,38세,중상
2021111000100447,2021년 11월 10일 18시,수요일,경기도 부천시 원종동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,24세,상해없음,보행자,여,9세,경상
2021111000100506,2021년 11월 10일 19시,수요일,경기도 김포시 걸포동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,기타,맑음,단일로 - 기타,승합,남,58세,상해없음,승용,남,51세,경상
2021111100100339,2021년 11월 11일 15시,목요일,경기도 용인시 기흥구 구갈동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,50세,상해없음,보행자,여,10세,경상
2021111100100341,2021년 11월 11일 15시,목요일,경기도 용인시 기흥구 영덕동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51세,상해없음,승합,남,44세,상해없음
2021111100100426,2021년 11월 11일 17시,목요일,경기도 안성시 공도읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,10세,경상,승용,여,38세,상해없음
2021111100100565,2021년 11월 11일 19시,목요일,경기도 의정부시 민락동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,보행자,여,11세,경상
2021111100100569,2021년 11월 11일 20시,목요일,경기도 수원시 팔달구 우만동,경상사고,0,0,3,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,44세,상해없음,승용,남,63세,경상
2021111200100047,2021년 11월 12일 05시,금요일,경기도 용인시 처인구 양지면,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,여,43세,중상
2021111200100095,2021년 11월 12일 08시,금요일,경기도 수원시 권선구 권선동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,승용,남,35세,경상
2021111200100277,2021년 11월 12일 13시,금요일,경기도 용인시 수지구 상현동,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,건설기계,남,50세,기타불명,승용,남,45세,중상
2021111200100310,2021년 11월 12일 14시,금요일,경기도 김포시 풍무동,경상사고,0,0,1,0,차대사람 - 기타,불법유턴,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,보행자,여,4세,경상
2021111200100318,2021년 11월 12일 14시,금요일,경기도 평택시 포승읍,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 교량,승용,여,56세,상해없음,승용,남,38세,경상
2021111200100398,2021년 11월 12일 16시,금요일,경기도 화성시 청계동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,기타 - 기타,자전거,남,10세,상해없음,보행자,여,6세,경상
2021111200100486,2021년 11월 12일 18시,금요일,경기도 안산시 단원구 고잔동,경상사고,0,0,3,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,38세,경상,승용,여,59세,경상
2021111200100521,2021년 11월 12일 18시,금요일,경기도 의정부시 가능동,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,24세,상해없음,보행자,여,8세,부상신고
2021111200100591,2021년 11월 12일 20시,금요일,경기도 부천시 괴안동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,35세,경상
2021111200100618,2021년 11월 12일 21시,금요일,경기도 성남시 분당구 궁내동,경상사고,0,0,3,2,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,44세,부상신고,승용,남,30세,경상
2021111300100170,2021년 11월 13일 10시,토요일,경기도 화성시 반송동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,35세,상해없음,승용,여,27세,경상
2021111300100235,2021년 11월 13일 11시,토요일,경기도 포천시 내촌면,경상사고,0,0,5,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,48세,기타불명,승용,남,39세,경상
2021111300100282,2021년 11월 13일 13시,토요일,경기도 수원시 팔달구 매산로3가,경상사고,0,0,4,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,승용,남,68세,경상
2021111300100313,2021년 11월 13일 13시,토요일,경기도 포천시 관인면,중상사고,0,2,3,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,65세,기타불명,승용,여,27세,경상
2021111300100324,2021년 11월 13일 14시,토요일,경기도 수원시 영통구 신동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,주차장 - 주차장,승용,여,32세,상해없음,승용,여,33세,상해없음
2021111300100326,2021년 11월 13일 14시,토요일,경기도 용인시 수지구 죽전동,경상사고,0,0,3,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,50세,상해없음,승용,여,37세,경상
2021111300100345,2021년 11월 13일 14시,토요일,경기도 남양주시 다산동,경상사고,0,0,3,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,72세,상해없음,승용,여,43세,경상
2021111300100361,2021년 11월 13일 15시,토요일,경기도 광주시 태전동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,16세,상해없음,보행자,여,9세,경상
2021111300100366,2021년 11월 13일 15시,토요일,경기도 오산시 원동,경상사고,0,0,2,2,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,76세,상해없음,특수,남,25세,부상신고
2021111300100485,2021년 11월 13일 18시,토요일,경기도 용인시 수지구 죽전동,중상사고,0,1,6,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,57세,경상,승용,남,58세,경상
2021111400100139,2021년 11월 14일 11시,일요일,경기도 수원시 권선구 권선동,경상사고,0,0,3,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,36세,경상
2021111400100301,2021년 11월 14일 16시,일요일,경기도 포천시 신북면,경상사고,0,0,4,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,승용,남,40세,경상
2021111400100321,2021년 11월 14일 17시,일요일,경기도 용인시 기흥구 보정동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,승용,남,43세,경상
2021111400100355,2021년 11월 14일 18시,일요일,경기도 평택시 포승읍,경상사고,0,0,8,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,26세,경상,승용,남,41세,경상
2021111400100383,2021년 11월 14일 18시,일요일,경기도 의정부시 의정부동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,23세,상해없음,보행자,남,2세,경상
2021111500100296,2021년 11월 15일 14시,월요일,경기도 부천시 상동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,기타 - 기타,자전거,남,18세,상해없음,보행자,남,5세,경상
2021111500100415,2021년 11월 15일 17시,월요일,경기도 용인시 수지구 성복동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승합,남,70세,상해없음,승용,여,43세,경상
2021111500100476,2021년 11월 15일 18시,월요일,경기도 화성시 병점동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,23세,상해없음,자전거,남,8세,부상신고
2021111500100563,2021년 11월 15일 20시,월요일,경기도 수원시 장안구 조원동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,46세,상해없음,승용,여,39세,중상
2021111500100568,2021년 11월 15일 20시,월요일,경기도 과천시 갈현동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,55세,상해없음,승용,남,23세,상해없음
2021111600100155,2021년 11월 16일 09시,화요일,경기도 부천시 중동,경상사고,0,0,2,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,36세,상해없음,보행자,여,46세,경상
2021111600100227,2021년 11월 16일 11시,화요일,경기도 김포시 고촌읍,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,자전거,남,56세,상해없음,보행자,여,11세,경상
2021111600100299,2021년 11월 16일 13시,화요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,자전거,남,8세,경상
2021111600100365,2021년 11월 16일 15시,화요일,경기도 수원시 팔달구 인계동,경상사고,0,0,6,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 고가도로위,승용,남,68세,상해없음,승용,남,52세,경상
2021111600100367,2021년 11월 16일 15시,화요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,54세,상해없음,자전거,남,11세,경상
2021111600100371,2021년 11월 16일 15시,화요일,경기도 화성시 반송동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,자전거,여,10세,경상,이륜,남,55세,기타불명
2021111600100380,2021년 11월 16일 15시,화요일,경기도 파주시 문산읍,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,38세,상해없음,승합,남,60세,경상
2021111600100393,2021년 11월 16일 16시,화요일,경기도 평택시 비전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,47세,상해없음,보행자,여,9세,경상
2021111600100400,2021년 11월 16일 16시,화요일,경기도 시흥시 은행동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,여,63세,상해없음,자전거,남,11세,경상
2021111700100083,2021년 11월 17일 08시,수요일,경기도 평택시 합정동,부상신고사고,0,0,0,5,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,44세,부상신고,승용,남,37세,부상신고
2021111700100086,2021년 11월 17일 08시,수요일,경기도 광주시 오포읍,중상사고,0,1,2,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,57세,중상,승용,남,40세,경상
2021111700100093,2021년 11월 17일 08시,수요일,경기도 시흥시 대야동,경상사고,0,0,5,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,43세,경상,승용,남,25세,경상
2021111700100284,2021년 11월 17일 13시,수요일,경기도 김포시 구래동,부상신고사고,0,0,0,2,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,24세,상해없음,승용,여,40세,부상신고
2021111700100285,2021년 11월 17일 13시,수요일,경기도 부천시 괴안동,경상사고,0,0,1,0,차대사람 - 횡단중,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,56세,상해없음,보행자,여,8세,경상
2021111700100369,2021년 11월 17일 15시,수요일,경기도 이천시 신둔면,중상사고,0,1,4,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,67세,상해없음,승합,남,61세,상해없음
2021111700100372,2021년 11월 17일 15시,수요일,경기도 부천시 원종동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,62세,상해없음,자전거,남,11세,중상
2021111700100448,2021년 11월 17일 17시,수요일,경기도 여주시 현암동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,36세,상해없음,승용,여,54세,경상
2021111700100450,2021년 11월 17일 17시,수요일,경기도 부천시 중동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,자전거,여,10세,경상
2021111800100092,2021년 11월 18일 08시,목요일,경기도 안산시 단원구 선부동,중상사고,0,1,0,1,차대사람 - 차도통행중,신호위반,건조,맑음,단일로 - 기타,승용,여,33세,상해없음,보행자,여,36세,중상
2021111800100446,2021년 11월 18일 18시,목요일,경기도 용인시 처인구 이동읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,46세,상해없음,승용,여,29세,경상
2021111900100334,2021년 11월 19일 15시,금요일,경기도 시흥시 능곡동,경상사고,0,0,3,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,78세,상해없음,승용,여,72세,경상
2021111900100372,2021년 11월 19일 16시,금요일,경기도 시흥시 은행동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,자전거,남,9세,중상
2021111900100373,2021년 11월 19일 16시,금요일,경기도 시흥시 죽율동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,50세,상해없음,승용,여,29세,경상
2021112000100033,2021년 11월 20일 01시,토요일,경기도 용인시 처인구 백암면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,여,8세,경상
2021112000100120,2021년 11월 20일 09시,토요일,경기도 시흥시 하중동,부상신고사고,0,0,0,4,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,승용,남,28세,부상신고
2021112000100139,2021년 11월 20일 10시,토요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,3,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,42세,부상신고,승용,남,34세,경상
2021112000100273,2021년 11월 20일 13시,토요일,경기도 고양시 덕양구 행신동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,기타,맑음,교차로 - 교차로안,승합,남,52세,상해없음,보행자,남,8세,중상
2021112000100286,2021년 11월 20일 14시,토요일,경기도 오산시 부산동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,남,36세,경상
2021112000100346,2021년 11월 20일 15시,토요일,경기도 고양시 덕양구 원흥동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,남,38세,경상
2021112000100540,2021년 11월 20일 21시,토요일,경기도 수원시 장안구 율전동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,41세,상해없음,승용,남,38세,경상
2021112100100005,2021년 11월 21일 00시,일요일,경기도 성남시 중원구 성남동,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,21세,상해없음,승용,여,34세,경상
2021112100100144,2021년 11월 21일 12시,일요일,경기도 안산시 단원구 신길동,경상사고,0,0,5,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,55세,경상,승용,남,33세,경상
2021112100100148,2021년 11월 21일 12시,일요일,경기도 용인시 수지구 신봉동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,56세,상해없음,자전거,남,7세,경상
2021112100100205,2021년 11월 21일 14시,일요일,경기도 성남시 분당구 백현동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,83세,상해없음,승용,남,34세,경상
2021112100100239,2021년 11월 21일 15시,일요일,경기도 양평군 양평읍,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,승용,남,41세,경상
2021112100100273,2021년 11월 21일 16시,일요일,경기도 평택시 서정동,경상사고,0,0,3,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,16세,부상신고,승용,남,42세,경상
2021112100100300,2021년 11월 21일 17시,일요일,경기도 광주시 오포읍,경상사고,0,0,3,2,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,59세,상해없음,승용,남,41세,경상
2021112100100302,2021년 11월 21일 17시,일요일,경기도 성남시 중원구 상대원동,중상사고,0,3,3,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,69세,상해없음,승용,남,60세,중상
2021112100100304,2021년 11월 21일 17시,일요일,경기도 시흥시 물왕동,중상사고,0,2,6,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,58세,기타불명,승용,남,37세,중상
2021112100100382,2021년 11월 21일 18시,일요일,경기도 고양시 덕양구 도내동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,기타,맑음,단일로 - 기타,승용,남,59세,상해없음,승용,남,48세,경상
2021112100100445,2021년 11월 21일 21시,일요일,경기도 부천시 중동,경상사고,0,0,3,0,차대차 - 기타,차로위반,젖음/습기,흐림,단일로 - 기타,승용,남,41세,상해없음,승용,남,31세,경상
2021112100100461,2021년 11월 21일 21시,일요일,경기도 남양주시 오남읍,경상사고,0,0,5,0,차대차 - 기타,안전운전불이행,젖음/습기,비,기타 - 기타,승합,남,57세,경상,승용,여,36세,경상
2021112200100110,2021년 11월 22일 08시,월요일,경기도 안성시 공도읍,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,65세,상해없음,승용,여,37세,경상
2021112300100094,2021년 11월 23일 08시,화요일,경기도 안산시 상록구 일동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,26세,상해없음,보행자,남,9세,경상
2021112300100097,2021년 11월 23일 08시,화요일,경기도 안양시 만안구 안양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,기타,맑음,교차로 - 교차로안,승용,남,27세,상해없음,보행자,남,10세,경상
2021112300100227,2021년 11월 23일 12시,화요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,여,40세,상해없음
2021112300100251,2021년 11월 23일 13시,화요일,경기도 김포시 감정동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승합,남,61세,상해없음,보행자,남,9세,중상
2021112300100414,2021년 11월 23일 17시,화요일,경기도 고양시 덕양구 행신동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,62세,상해없음,보행자,남,6세,부상신고
2021112300100429,2021년 11월 23일 18시,화요일,경기도 용인시 처인구 삼가동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,38세,상해없음,승용,여,27세,경상
2021112400100357,2021년 11월 24일 17시,수요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,맑음,교차로 - 교차로횡단보도내,자전거,남,11세,경상,화물,남,45세,상해없음
2021112400100411,2021년 11월 24일 18시,수요일,경기도 광주시 태전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,11세,상해없음,보행자,남,9세,경상
2021112400100466,2021년 11월 24일 18시,수요일,경기도 고양시 덕양구 동산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,30세,상해없음,자전거,남,12세,경상
2021112500100057,2021년 11월 25일 06시,목요일,경기도 양평군 용문면,중상사고,0,1,2,0,차량단독 - 공작물충돌,안전운전불이행,서리/결빙,맑음,단일로 - 기타,승합,남,62세,상해없음,,,,
2021112500100319,2021년 11월 25일 14시,목요일,경기도 오산시 세교동,부상신고사고,0,0,0,1,차대차 - 측면충돌,기타,건조,맑음,단일로 - 기타,이륜,남,50세,상해없음,자전거,남,11세,부상신고
2021112500100354,2021년 11월 25일 14시,목요일,경기도 파주시 파주읍,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,40세,기타불명,승용,남,41세,중상
2021112500100392,2021년 11월 25일 15시,목요일,경기도 포천시 군내면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,38세,상해없음,승합,남,79세,경상
2021112500100409,2021년 11월 25일 16시,목요일,경기도 부천시 상동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,38세,상해없음,자전거,남,9세,경상
2021112500100452,2021년 11월 25일 17시,목요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,55세,상해없음,승용,여,31세,경상
2021112500100453,2021년 11월 25일 17시,목요일,경기도 양평군 양평읍,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,61세,상해없음,승용,여,54세,경상
2021112500100454,2021년 11월 25일 17시,목요일,경기도 군포시 당정동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,65세,상해없음,보행자,여,10세,중상
2021112500100512,2021년 11월 25일 18시,목요일,경기도 용인시 수지구 성복동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,기타,기타 - 기타,승용,여,60세,기타불명,승용,여,40세,경상
2021112600100119,2021년 11월 26일 08시,금요일,경기도 시흥시 배곧동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,여,42세,상해없음,승용,여,39세,경상
2021112600100121,2021년 11월 26일 08시,금요일,경기도 화성시 서신면,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,63세,상해없음,승용,여,40세,경상
2021112600100153,2021년 11월 26일 08시,금요일,경기도 양주시 고읍동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,55세,상해없음,승용,여,24세,경상
2021112600100231,2021년 11월 26일 11시,금요일,경기도 김포시 마산동,중상사고,0,1,6,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,44세,상해없음,승용,여,30세,경상
2021112600100311,2021년 11월 26일 13시,금요일,경기도 화성시 송동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,46세,상해없음,보행자,남,5세,경상
2021112600100335,2021년 11월 26일 14시,금요일,경기도 광명시 하안동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,기타 - 기타,개인형이동수단(PM),남,20세,상해없음,보행자,여,8세,경상
2021112600100420,2021년 11월 26일 16시,금요일,경기도 수원시 장안구 율전동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,29세,경상,승용,여,36세,경상
2021112600100557,2021년 11월 26일 18시,금요일,경기도 수원시 권선구 오목천동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,승용,여,63세,경상
2021112600100594,2021년 11월 26일 18시,금요일,경기도 의정부시 장암동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,흐림,교차로 - 교차로부근,이륜,남,60세,상해없음,보행자,여,10세,중상
2021112700100113,2021년 11월 27일 09시,토요일,경기도 의정부시 신곡동,경상사고,0,0,1,1,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,승용,여,36세,경상
2021112700100114,2021년 11월 27일 09시,토요일,경기도 양주시 장흥면,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51세,상해없음,승용,여,43세,경상
2021112700100137,2021년 11월 27일 10시,토요일,경기도 화성시 팔탄면,중상사고,0,1,7,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,53세,경상,승용,남,22세,부상신고
2021112700100161,2021년 11월 27일 11시,토요일,경기도 용인시 처인구 삼가동,경상사고,0,0,3,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,승용,여,48세,경상
2021112700100166,2021년 11월 27일 11시,토요일,경기도 성남시 분당구 이매동,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,60세,상해없음,승용,남,41세,경상
2021112700100240,2021년 11월 27일 13시,토요일,경기도 성남시 수정구 태평동,부상신고사고,0,0,0,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,45세,부상신고
2021112700100268,2021년 11월 27일 13시,토요일,경기도 김포시 고촌읍,경상사고,0,0,4,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 교량,승용,남,42세,상해없음,승용,남,31세,경상
2021112700100286,2021년 11월 27일 14시,토요일,경기도 수원시 팔달구 팔달로3가,경상사고,0,0,4,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승합,남,60세,기타불명,승용,남,47세,경상
