사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021082600100282,2021년 8월 26일 14시,목요일,경기도 안산시 상록구 이동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,49세,기타불명,보행자,여,7세,경상
2021082600100285,2021년 8월 26일 14시,목요일,경기도 화성시 병점동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,64세,상해없음,보행자,여,9세,경상
2021082600100503,2021년 8월 26일 20시,목요일,경기도 시흥시 대야동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,28세,상해없음,이륜,남,52세,경상
2021082700100496,2021년 8월 27일 20시,금요일,경기도 화성시 영천동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,자전거,남,12세,중상,승용,남,44세,상해없음
2021083000100233,2021년 8월 30일 13시,월요일,경기도 수원시 영통구 매탄동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,경상,승합,남,54세,중상
2021083000100367,2021년 8월 30일 17시,월요일,경기도 안산시 상록구 사동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,55세,부상신고,승용,여,42세,상해없음
2021083100100281,2021년 8월 31일 14시,화요일,경기도 시흥시 은행동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로횡단보도내,승합,남,60세,상해없음,이륜,남,42세,경상
2021083100100561,2021년 8월 31일 20시,화요일,경기도 화성시 향남읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,여,54세,상해없음,승용,남,29세,경상
2021090100100041,2021년 9월 1일 07시,수요일,경기도 과천시 별양동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,62세,상해없음,보행자,남,21세,경상
2021090200100008,2021년 9월 2일 01시,목요일,경기도 부천시 도당동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,52세,상해없음,기타불명,남,82세,경상
2021090200100100,2021년 9월 2일 09시,목요일,경기도 화성시 향남읍,중상사고,0,2,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,48세,상해없음,화물,남,62세,중상
2021090300100240,2021년 9월 3일 14시,금요일,경기도 평택시 동삭동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,24세,상해없음,자전거,남,9세,경상
2021090300100266,2021년 9월 3일 14시,금요일,경기도 고양시 일산동구 풍동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,41세,상해없음,자전거,남,8세,경상
2021090400100439,2021년 9월 4일 20시,토요일,경기도 광명시 광명동,중상사고,0,1,0,0,차대사람 - 횡단중,기타,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,보행자,남,6세,중상
2021090600100648,2021년 9월 6일 22시,월요일,경기도 용인시 수지구 상현동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,43세,상해없음,승용,남,27세,경상
2021090700100378,2021년 9월 7일 17시,화요일,경기도 군포시 부곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,68세,상해없음,이륜,남,39세,경상
2021090900100033,2021년 9월 9일 06시,목요일,경기도 성남시 중원구 하대원동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,이륜,남,64세,경상
2021091000100221,2021년 9월 10일 12시,금요일,경기도 수원시 영통구 원천동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,기타 - 기타,개인형이동수단(PM),여,20세,상해없음,보행자,남,7세,경상
2021091100100043,2021년 9월 11일 06시,토요일,경기도 부천시 여월동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,자전거,남,28세,중상,승용,남,55세,상해없음
2021091100100086,2021년 9월 11일 08시,토요일,경기도 파주시 동패동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,49세,상해없음,보행자,여,65세,경상
2021091100100507,2021년 9월 11일 18시,토요일,경기도 성남시 수정구 신흥동,경상사고,0,0,2,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,57세,상해없음,승용,여,51세,경상
2021091200100093,2021년 9월 12일 11시,일요일,경기도 수원시 권선구 권선동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,58세,상해없음,자전거,여,8세,중상
2021091400100255,2021년 9월 14일 11시,화요일,경기도 동두천시 생연동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,40세,상해없음,승용,남,58세,경상
2021091500100308,2021년 9월 15일 13시,수요일,경기도 과천시 별양동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,26세,경상,승용,여,58세,경상
2021091700100254,2021년 9월 17일 11시,금요일,경기도 남양주시 진접읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,64세,상해없음,보행자,여,76세,중상
2021091700100330,2021년 9월 17일 13시,금요일,경기도 안양시 만안구 안양동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,26세,상해없음,보행자,남,8세,중상
2021092000100356,2021년 9월 20일 18시,월요일,경기도 고양시 덕양구 행신동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,51세,경상
2021092200100359,2021년 9월 22일 20시,수요일,경기도 의정부시 신곡동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,흐림,교차로 - 교차로부근,승용,남,64세,상해없음,승용,남,40세,경상
2021092300100206,2021년 9월 23일 11시,목요일,경기도 고양시 일산동구 정발산동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,원동기,남,27세,경상,승용,여,55세,상해없음
2021092300100317,2021년 9월 23일 14시,목요일,경기도 남양주시 수동면,경상사고,0,0,2,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,76세,상해없음,보행자,여,10세,경상
2021092300100364,2021년 9월 23일 16시,목요일,경기도 부천시 중동,중상사고,0,1,0,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,50세,상해없음,보행자,남,7세,중상
2021092400100251,2021년 9월 24일 13시,금요일,경기도 남양주시 와부읍,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,32세,상해없음,보행자,여,14세,경상
2021092700100235,2021년 9월 27일 13시,월요일,경기도 용인시 기흥구 상하동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),기타불명,미분류,기타불명,보행자,여,6세,경상
2021092700100340,2021년 9월 27일 16시,월요일,경기도 화성시 향남읍,경상사고,0,0,2,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,22세,상해없음,보행자,여,8세,경상
2021092700100369,2021년 9월 27일 17시,월요일,경기도 김포시 걸포동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,35세,상해없음,자전거,남,8세,중상
2021092700100443,2021년 9월 27일 18시,월요일,경기도 구리시 갈매동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,보행자,남,10세,경상
2021092800100287,2021년 9월 28일 15시,화요일,경기도 안산시 상록구 월피동,경상사고,0,0,3,1,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,68세,경상,승용,남,46세,경상
2021092800100578,2021년 9월 28일 22시,화요일,경기도 평택시 안중읍,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,47세,상해없음,승용,남,48세,경상
2021092800100580,2021년 9월 28일 22시,화요일,경기도 광주시 경안동,경상사고,0,0,1,0,차대차 - 추돌,기타,기타,기타,교차로 - 교차로부근,이륜,남,53세,상해없음,승용,여,66세,경상
2021092900100109,2021년 9월 29일 08시,수요일,경기도 의정부시 호원동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,65세,상해없음,보행자,여,93세,사망
2021093000100170,2021년 9월 30일 10시,목요일,경기도 오산시 갈곶동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,75세,상해없음,승용,여,62세,경상
2021093000100240,2021년 9월 30일 12시,목요일,경기도 안양시 만안구 안양동,경상사고,0,0,4,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,53세,상해없음,승용,남,33세,경상
2021100400100314,2021년 10월 4일 17시,월요일,경기도 안산시 상록구 본오동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,44세,상해없음,보행자,남,10세,경상
2021100900100183,2021년 10월 9일 13시,토요일,경기도 시흥시 정왕동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,53세,상해없음,승용,여,30세,경상
2021100900100213,2021년 10월 9일 14시,토요일,경기도 광주시 퇴촌면,경상사고,0,0,1,0,차대사람 - 기타,기타,젖음/습기,맑음,교차로 - 교차로부근,승용,여,50세,상해없음,보행자,남,6세,경상
2021101200100122,2021년 10월 12일 09시,화요일,경기도 수원시 팔달구 화서동,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,25세,기타불명,보행자,여,7세,경상
2021101200100301,2021년 10월 12일 15시,화요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,45세,상해없음,이륜,남,30세,경상
2021101200100584,2021년 10월 12일 22시,화요일,경기도 의정부시 신곡동,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,38세,상해없음,승용,남,42세,경상
2021101300100238,2021년 10월 13일 13시,수요일,경기도 성남시 수정구 수진동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,개인형이동수단(PM),남,17세,경상,승용,남,40세,상해없음
2021101600100110,2021년 10월 16일 09시,토요일,경기도 김포시 북변동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,기타,맑음,기타 - 기타,승용,여,39세,상해없음,승용,남,61세,경상
2021101800100266,2021년 10월 18일 12시,월요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,26세,상해없음,보행자,남,7세,경상
2021101800100402,2021년 10월 18일 16시,월요일,경기도 수원시 장안구 파장동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,승용,남,46세,상해없음,보행자,남,10세,중상
2021101800100405,2021년 10월 18일 16시,월요일,경기도 시흥시 거모동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,보행자,남,8세,경상
2021101800100406,2021년 10월 18일 16시,월요일,경기도 수원시 권선구 호매실동,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,35세,부상신고,승합,남,63세,상해없음
2021101900100322,2021년 10월 19일 16시,화요일,경기도 화성시 청계동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,44세,상해없음,보행자,남,11세,경상
2021102000100088,2021년 10월 20일 08시,수요일,경기도 구리시 인창동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,19세,상해없음,보행자,남,8세,경상
2021102100100339,2021년 10월 21일 16시,목요일,경기도 수원시 권선구 세류동,중상사고,0,1,0,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,여,61세,상해없음,자전거,남,12세,중상
2021102100100433,2021년 10월 21일 18시,목요일,경기도 성남시 분당구 수내동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,62세,상해없음,보행자,남,8세,경상
2021102300100296,2021년 10월 23일 14시,토요일,경기도 화성시 반송동,경상사고,0,0,4,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,53세,경상,승용,여,41세,경상
2021102800100160,2021년 10월 28일 09시,목요일,경기도 성남시 중원구 상대원동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승합,남,43세,상해없음,보행자,여,30세,경상
2021102800100393,2021년 10월 28일 16시,목요일,경기도 광주시 태전동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,여,10세,경상
2021103000100155,2021년 10월 30일 11시,토요일,경기도 광명시 소하동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,45세,상해없음,자전거,남,53세,중상
2021103100100345,2021년 10월 31일 18시,일요일,경기도 수원시 장안구 송죽동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,이륜,남,44세,경상
2021110100100115,2021년 11월 1일 08시,월요일,경기도 남양주시 별내동,경상사고,0,0,1,0,차대사람 - 차도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,44세,상해없음,보행자,남,12세,경상
2021110100100410,2021년 11월 1일 17시,월요일,경기도 수원시 장안구 천천동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,여,62세,상해없음,승용,여,25세,경상
2021110100100414,2021년 11월 1일 17시,월요일,경기도 안산시 단원구 와동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,보행자,남,10세,경상
2021110100100509,2021년 11월 1일 18시,월요일,경기도 남양주시 진접읍,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,55세,상해없음,보행자,남,6세,경상
2021110300100211,2021년 11월 3일 11시,수요일,경기도 안산시 상록구 부곡동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,57세,상해없음,자전거,남,9세,중상
2021110300100601,2021년 11월 3일 21시,수요일,경기도 고양시 일산동구 풍동,중상사고,0,1,14,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승합,남,66세,경상
2021110500100151,2021년 11월 5일 09시,금요일,경기도 용인시 수지구 동천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,74세,상해없음,승용,남,30세,경상
2021110500100597,2021년 11월 5일 20시,금요일,경기도 성남시 수정구 태평동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,이륜,남,62세,상해없음,승합,남,65세,상해없음
2021110800100331,2021년 11월 8일 14시,월요일,경기도 안산시 상록구 부곡동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,45세,상해없음,보행자,여,12세,중상
2021110800100440,2021년 11월 8일 17시,월요일,경기도 용인시 기흥구 중동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,53세,상해없음,보행자,여,46세,경상
2021110900100156,2021년 11월 9일 10시,화요일,경기도 성남시 수정구 수진동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,62세,상해없음,개인형이동수단(PM),여,33세,경상
2021110900100197,2021년 11월 9일 11시,화요일,경기도 수원시 장안구 정자동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,이륜,남,37세,부상신고,승용,남,69세,상해없음
2021110900100369,2021년 11월 9일 16시,화요일,경기도 안성시 금산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,화물,남,57세,상해없음,보행자,남,9세,경상
2021110900100610,2021년 11월 9일 20시,화요일,경기도 구리시 수택동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,승용,남,35세,중상
2021111100100565,2021년 11월 11일 19시,목요일,경기도 의정부시 민락동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,보행자,여,11세,경상
2021111200100069,2021년 11월 12일 06시,금요일,경기도 파주시 와동동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,59세,상해없음,승용,남,37세,경상
2021111300100101,2021년 11월 13일 07시,토요일,경기도 의정부시 용현동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,남,69세,경상
2021111500100570,2021년 11월 15일 20시,월요일,경기도 안산시 상록구 본오동,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,30세,상해없음,이륜,남,39세,중상
2021111600100367,2021년 11월 16일 15시,화요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,54세,상해없음,자전거,남,11세,경상
2021111700100577,2021년 11월 17일 19시,수요일,경기도 평택시 죽백동,부상신고사고,0,0,0,1,차량단독 - 기타,기타,젖음/습기,맑음,교차로 - 교차로부근,이륜,남,53세,부상신고,,,,
2021111800100076,2021년 11월 18일 07시,목요일,경기도 의정부시 민락동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,59세,상해없음,보행자,남,21세,중상
2021111800100401,2021년 11월 18일 17시,목요일,경기도 의왕시 삼동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승합,남,78세,상해없음,승용,남,26세,경상
2021111900100372,2021년 11월 19일 16시,금요일,경기도 시흥시 은행동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,자전거,남,9세,중상
2021112100100148,2021년 11월 21일 12시,일요일,경기도 용인시 수지구 신봉동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,56세,상해없음,자전거,남,7세,경상
2021112200100520,2021년 11월 22일 18시,월요일,경기도 구리시 사노동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,35세,상해없음,승용,여,50세,경상
2021112400100466,2021년 11월 24일 18시,수요일,경기도 고양시 덕양구 동산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,30세,상해없음,자전거,남,12세,경상
2021112600100311,2021년 11월 26일 13시,금요일,경기도 화성시 송동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,46세,상해없음,보행자,남,5세,경상
2021112800100078,2021년 11월 28일 08시,일요일,경기도 화성시 남양읍,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승용,남,47세,경상
2021112800100259,2021년 11월 28일 15시,일요일,경기도 평택시 지산동,중상사고,0,1,4,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,남,30세,경상
2021112800100317,2021년 11월 28일 17시,일요일,경기도 광명시 소하동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,자전거,남,78세,경상
2021113000100124,2021년 11월 30일 08시,화요일,경기도 안산시 단원구 초지동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,48세,상해없음,승용,남,25세,경상
2021120100100382,2021년 12월 1일 16시,수요일,경기도 파주시 야당동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,승용,여,61세,상해없음,보행자,여,8세,경상
2021120300100252,2021년 12월 3일 10시,금요일,경기도 남양주시 호평동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,49세,상해없음,승용,남,40세,경상
2021120300100496,2021년 12월 3일 17시,금요일,경기도 김포시 통진읍,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,젖음/습기,맑음,단일로 - 기타,승용,남,52세,상해없음,자전거,남,12세,경상
2021120400100283,2021년 12월 4일 14시,토요일,경기도 남양주시 다산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,17세,상해없음,보행자,남,9세,경상
2021120500100361,2021년 12월 5일 19시,일요일,경기도 성남시 수정구 신흥동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,21세,상해없음,이륜,남,30세,중상
2021120600100117,2021년 12월 6일 09시,월요일,경기도 광명시 소하동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,63세,상해없음,보행자,여,77세,중상
2021120600100293,2021년 12월 6일 15시,월요일,경기도 성남시 분당구 백현동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,46세,상해없음,자전거,남,13세,부상신고
2021120700100319,2021년 12월 7일 14시,화요일,경기도 고양시 일산동구 마두동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,기타 - 기타,자전거,여,73세,상해없음,보행자,여,77세,중상
2021120800100331,2021년 12월 8일 15시,수요일,경기도 안산시 상록구 본오동,경상사고,0,0,2,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,23세,상해없음,보행자,남,9세,경상
2021121000100396,2021년 12월 10일 17시,금요일,경기도 부천시 내동,중상사고,0,1,0,0,차대사람 - 차도통행중,보행자보호의무위반,건조,흐림,교차로 - 교차로안,화물,남,38세,상해없음,보행자,남,5세,중상
2021121100100186,2021년 12월 11일 12시,토요일,경기도 성남시 수정구 태평동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,49세,상해없음,자전거,남,51세,경상
2021121100100285,2021년 12월 11일 15시,토요일,경기도 성남시 수정구 수진동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,자전거,여,57세,중상
2021121100100376,2021년 12월 11일 17시,토요일,경기도 의정부시 장암동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,50세,상해없음,승용,남,55세,경상
2021121500100122,2021년 12월 15일 08시,수요일,경기도 하남시 선동,부상신고사고,0,0,0,1,차대차 - 추돌,기타,젖음/습기,흐림,교차로 - 교차로부근,승합,남,67세,상해없음,승용,여,47세,부상신고
2021121500100373,2021년 12월 15일 17시,수요일,경기도 부천시 심곡동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,보행자,남,10세,경상
2021121500100380,2021년 12월 15일 17시,수요일,경기도 화성시 병점동,중상사고,0,1,0,0,차대사람 - 보도통행중,신호위반,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,여,6세,중상
2021121600100143,2021년 12월 16일 10시,목요일,경기도 안산시 단원구 고잔동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,기타 - 기타,승용,여,58세,상해없음,보행자,남,3세,경상
2021121700100053,2021년 12월 17일 06시,금요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,흐림,교차로 - 교차로안,승용,남,68세,상해없음,자전거,남,78세,경상
2021121700100316,2021년 12월 17일 15시,금요일,경기도 수원시 팔달구 화서동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,41세,상해없음,자전거,남,11세,경상
2021121700100475,2021년 12월 17일 18시,금요일,경기도 이천시 부발읍,중상사고,0,1,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,51세,상해없음,보행자,여,12세,중상
2021121700100611,2021년 12월 17일 20시,금요일,경기도 남양주시 호평동,중상사고,0,1,0,0,차대차 - 기타,불법유턴,건조,맑음,교차로 - 교차로부근,승용,남,31세,상해없음,원동기,남,43세,중상
2021122100100058,2021년 12월 21일 07시,화요일,경기도 하남시 신장동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,57세,상해없음,자전거,남,82세,부상신고
2021122200100212,2021년 12월 22일 12시,수요일,경기도 화성시 봉담읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,46세,상해없음,승용,여,44세,경상
2021122800100239,2021년 12월 28일 13시,화요일,경기도 남양주시 다산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,보행자,남,22세,경상
2021122800100325,2021년 12월 28일 17시,화요일,경기도 성남시 수정구 창곡동,경상사고,0,0,1,0,차대차 - 기타,불법유턴,건조,맑음,교차로 - 교차로부근,승용,여,49세,상해없음,자전거,남,10세,경상
2021122800100523,2021년 12월 28일 22시,화요일,경기도 성남시 수정구 태평동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,50세,상해없음,보행자,여,75세,경상
2021123000100551,2021년 12월 30일 21시,목요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,남,49세,경상
2021123100100327,2021년 12월 31일 16시,금요일,경기도 부천시 고강동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,19세,상해없음,보행자,남,11세,경상
