제목링크,내용
전주시 인후3동 새마을회, <b>교통</b>질서 캠페인,http://www.domin.co.kr/news/articleView.html?idxno=1444550,전주시 인후동 새마을협의회회장 황승일는 일 어린이보호구역 등 횡단보도에서 교통질서 캠페인을 황승일 회장은 안전하고 교통사고 없는 인후 동을 위해 지속적으로 교통질서 캠페인을 펼쳐 나가겠다고 
[속보] 손자 잃고 입건된 '강릉 급발진 의심<b>사고</b>' 할머니, '혐의없음' 불송치,https://n.news.naver.com/mnews/article/629/0000244068?sid=102,강원도 강릉에서 급발진 의심 사고로 살 어린이가 숨진 사고와 관련해 당시 운전자였던 친할머니가 경찰로부터 혐의없음 판단을 받았다 일 더팩트 취재를 종합하면 강릉경찰서는 최근 교통사고처리 특례법상 
이태훈 대구 달서구청장, 이륜차 <b>사고</b>예방 챌린지,http://www.ksmnews.co.kr/default/index_view_page.php?idx=448029&part_idx=266,또 교통사고 잦은 곳 및 어린이 보호구역 내 방호울타리와 안내표지판 정비 횡단보도 조명시설 및 스마트 횡단보도 설치 스마트 버스정류장 조성 등 사고예방과 주민안전을 위한 시설정비와 개선에 노력하고 있다 한편 
&quot;학교 앞에서 속도를 줄여주세요&quot;…부산 광일초 학생들 <b>교통</b>안전 캠페인,https://n.news.naver.com/mnews/article/421/0007113843?sid=102,어린이보호구역스쿨존 내 교통사고가 매년 수백 건 넘게 발생하고 있는 가운데 부산의 한 초등학생들이 직접 나서 교통캠페인을 전개해 눈길을 끌고 있다 부산 중구 광일초 녹생어머니회는 일 오전 아이들과 함께 
공무원연금공단 대구지부 ‘보행약자 <b>교통</b>안전 캠페인’,https://n.news.naver.com/mnews/article/088/0000842061?sid=004,및 어린이 등 보행약자를 위한 교통사고 줄이기 캠페인을 펼쳤다 공단 대구지부 관계자는 보행자와 운전자 모두 안전한 환경을 만들기 위해서는 성숙한 교통안전 의식이 무엇보다 중요하다며 교통사고 없는 대구를 
대구달서경찰서, 사회적 약자 위한 <b>교통</b>시설 개선 노력,http://www.ksmnews.co.kr/news/view.php?idx=450788,약자인 어린이 및 노약자의 안전확보를 위해 더욱 노력하고 있다 달서경찰서는 보호구역 시설 장의 현장 목소리 청취를 통한 선제적맞춤형 시설개선을 통해 교통사고를 미연에 방지하고 주민만족도를 향상시키는 등 
영산대 청소년/대학생 '개인형이동장치/이륜차 <b>교통사고</b> 예방/감소 협약' 체결,http://www.veritas-a.com/news/articleView.html?idxno=477571,환경조성 학생 교통안전을 위한 교육연구 등 사고 예방을 위한 홍보 물품지원 등이 포함됐다 이번 초록우산어린이재단 등 개 관련 민관학 기관이 협약에 참여했다 대학 중에는 영산대를 비롯해 
천안시의회 유영진 의원 제263회 임시회 시정질문 '<b>어린이</b>보호구역내 통학차량...,https://www.ccdailynews.com/news/articleView.html?idxno=2234955,유 의원은 민식이법으로 어린이 보호 구역내 교통안전시설이 확대됐으나 교통사고 수는 줄지 않고 있으며 급속히 증가하는 어린이 보호구역 관련 민원이 증가하고 있다며 천안시의 대책 마련을 촉구했다 이어 
최근 5년동안 광주 전남서 <b>어린이 교통사고</b>로 13명 숨져,https://kjmbc.co.kr/article/r0qLV0msHdN0ee9q,더불어민주당 허영 의원에 따르면 지난 년부터 년 동안 광주에서 명이 전남에선 명이 어린이 교통사고로 숨졌습니다 또 천 백명이 부상을 입었으며 이 가운데 여명은 중상을 입어 병원 치료를 
최근 5년간 도내 <b>어린이 교통사고</b> 2,309명 사상,https://www.mbceg.co.kr/post/110021,최근 년간 도내에서 여 건의 어린이 교통사고가 발생한 것으로 나타났습니다 허영 국회의원에 따르면 지난 년부터 년까지 도내 어린이 교통사고로 명이 숨졌고 명이 중상을 당하는 등 모두 명의 
용인서부경찰서, 이현초등학교서 <b>어린이 교통</b>안전 캠페인 전개,https://www.nspna.com/news/?mode=view&newsid=661986,캠페인에는 용인서부경찰서가 녹색어머니회 모범운전자회 이현초교 학부모회 및 교직원 등 여 명이 참여한 가운데 어린이 교통사고 예방과 어린이보호구역 내 어린이 보호문화 확산을 위해 마련됐다 안전한 통학로 
유영진 천안시의원, <b>어린이</b>보호구역내 통학차량 주정차 관련 시정질문 진행,http://www.newstnt.com/news/articleView.html?idxno=313113,유영진 의원은 민식이법으로 어린이 보호 구역내 교통안전시설이 확대되었으나 교통사고 수는 줄지 않았던 점과 급속히 증가된 어린이 보호구역 관련 민원이 증가한 사안을 강조하면서 천안시의 대책을 촉구했다 
증가하는 <b>어린이</b> 통학버스 법규 위반···경기남부 2161건·인천 778건 등 전...,https://www.incheonilbo.com/news/articleView.html?idxno=1215229,더불어민주당 허영국토교통위원회 춘천철원화천양구갑 의원이 한국교통안전공단과 경찰청으로부터 제출받은 자료에 따르면 최근 년간 어린이 교통사고가 만건 발생한 가운데 어린이 통학버스 
[의원칼럼] <b>어린이</b>·고령자 등 보행약자 <b>사고</b> 제로화 방안- 진형익 창원특례시...,http://www.knnews.co.kr/news/articleView.php?idxno=1416892,경남경찰청에 따르면 경남의 어린이 교통사고는 년 건 년 건 년 건으로 매년 건 이상 발생하는 것을 알 수 있다 특히 스쿨존 사고는 년 건 년 건 년 건으로 역시 줄어들지 않고 있는데 
영북면 청소년지도협의회, 청소년 <b>교통</b>안전캠페인 활동 '안전한 <b>어린이</b> 등굣길...,https://www.kmaeil.com/news/articleView.html?idxno=420910,또한 어린이 교통사고에 대한 경각심을 일깨워 학생들이 보다 안전하게 통학할 수 있도록 도왔다 이와 함께 모든 청소년이 신청할 수 있도록 청소년을 대상으로 교통비 사용액을 환급해주는 경기도 청소년 교통비 
청주시의회, <b>어린이</b> 통학로 <b>교통</b>안전 조례 입법 예고,https://www.inews365.com/news/article.html?no=785011,청주시장은 이 조례에 따라 년마다 어린이 교통안전 확보 기본계획을 세워 시설물 설치개선 교통사고 예방 시책을 시행해야 한다 어린이 보호구역 및 교육시설 주변 도로의 일정 구간을 어린이 통학로로 지정할 수도 
울산지법, <b>어린이</b>보호구역 신호무시 주행 초등학생 상해 배달라이더 집유·사...,http://www.lawissue.co.kr/view.php?ud=202310181309002359a8c8bf58f_12,심 재판부는 이러한 사고의 발생 경위와 피고인이 위반한 교통법규의 내용 피해자의 부상 정도 교통사고에 취약한 어린이를 보호하기 위해 신설된 가중처벌 조항의 취지 등에 비추어 피고인의 죄책이 가볍지 않다 
인천시, 국토부 <b>교통</b>안전시행계획 평가서 특·광역시 2위,http://www.boannews.com/media/view.asp?idx=123058&kind=,또한 인천시의 교통환경 개선을 위한 자체 연구 및 노력도 항목도 특광역시 중 위로 나타났다김준성 인천시 교통국장은 교통사고를 분석해 취약요소별 맞춤형 대책을 마련하고 노인어린이 등 교통 
카시트·안전벨트, 소아 <b>교통사고</b> 증증상해 예방 효과 커,https://www.koreahealthlog.com/news/articleView.html?idxno=43499,연구팀은 이번 연구 결과가 자동차제작사의 어린이 안전기술 향상과 소아청소년 교통사고 및 상해 감소를 위한 정부의 정책수립에 활용될 수 있을 것으로 기대했다
<b>어린이</b>보호구역 안전강화에 632억원 투입,https://busanmbc.co.kr/01_new/new01_view.asp?idx=258400,부산시는 통학로를 비롯한 어린이보호구역 여곳에 방호울타리 불법주정차 단속용 를 설치하고 보도를 확장하기로 했습니다 특히 도로 경사도와 교통사고 발생건수를 반영해 스쿨존 방호울타리 설치 기준을 
용인서부경찰서, 녹색어머니회 합동 이현초 <b>어린이 교통</b>안전 캠페인 개최,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160288185079421,이번 캠페인에는 용인서부경찰서가 녹색어머니회 모범운전자회 이현초교 학부모회 및 교직원 등 여 명이 참여한 가운데 어린이 교통사고 예방과 어린이보호구역 내 어린이 보호문화 확산을 위해 마련됐다 안전한 
달서署 &quot;더 안전한 <b>교통</b>약자 보호구역 조성&quot;,https://www.idaegu.co.kr/news/articleView.html?idxno=438060,시책으로 교통경찰에게 바란다 추진 계획을 시행하고 있다 달서경찰서는 올 상반기 지역 어린이보호구역 통해 교통사고를 미연에 방지하고 주민만족도를 향상하는 등 앞으로도 능동적인 업무 추진과 지속적인 
인천시, 국토부 <b>교통</b>안전시행계획 평가서 특·광역시 2위,https://www.ajunews.com/view/20231024113223615,김준성 인천시 교통국장은 교통사고를 분석해 취약요소별 맞춤형 대책을 마련하고 노인어린이 등 교통 취약계층을 대상으로 교육을 적극적으로 실시하는 등 안전하고 쾌적한 교통환경을 조성해 사람 중심의 
용인 지역 초교 학부모들의 가장 큰 관심사는 무엇…&quot;<b>어린이</b> 통학 안전!&quot;,https://n.news.naver.com/mnews/article/119/0002757024?sid=102,수지기흥 지역 초등학교 학부모회장들과의 차 간담회 때처럼 이날도 어린이 통학 안전 문제가 가장 비롯되는 교통사고 위험성이 지적됐다 교문 주변에 빌라단지가 생겨 학생들의 통학로가 단절되고 통학 
일산서부서, <b>어린이 교통</b>경찰 발대식,https://www.joongdo.co.kr/web/view.php?key=20231101010000275,임학철 서장은어린이 교통안전 캠페인은 교통안전의 의미를 되돌아볼 수 있는 좋은 기회라며 앞으로도 어린이 교통사고 예방을 위한 다양한 활동을 계속할 것이라고 말했다 고양 
천안시, 천안삼거리초 앞 <b>어린이</b>보호구역 내 '자녀안심 그린숲' 조성,http://www.dtnews24.com/news/articleView.html?idxno=756367,미세먼지 등 대기오염에 상대적으로 취약한 어린이를 위한 완충공간이자 안전한 보행 공간을 제공하고 차량으로부터 교통사고를 미연에 방지하는 역할을 한다 시는 미관을 저해하고 있던 자연석과 조경석을 
도로<b>교통</b>공단 부산지부, PM·이륜차 <b>사고</b> 예방 팔걷어,https://www.ekn.kr/web/view.php?key=20231021010005329,이륜차의 교통사고 예방을 위해 개 민관기관의 업무협약을 진행했다고 일 밝혔다 도로교통공단 부산에 초록우산 어린이재단 도로교통공단 부산지부 부산교통방송 남부 북부운전면허시험장 등 총 개 
한문철 변호사 &quot;<b>교통사고</b> 영상, 앞으로 줄어들었으면&quot; 인터뷰 [한블리],https://n.news.naver.com/mnews/article/117/0003778668?sid=106,앞으로도 한블리는 다양한 사고를 다루는 동시에 특히 어린이 교통안전에 대해서는 지속적이고 깊이 있게 다룰 생각이다  졸음운전 방지 음주운전 근절 급발진 제로 등 다양한 캠페인을 전개해왔다 앞으로 새롭게 
천안시, 천안삼거리초 앞 <b>어린이</b>보호구역 내 '자녀안심 그린숲' 조성,http://www.aflnews.co.kr/news/articleView.html?idxno=257117,미세먼지 등 대기오염에 상대적으로 취약한 어린이를 위한 완충공간이자 안전한 보행 공간을 제공하고 차량으로부터 교통사고를 미연에 방지하는 역할을 한다 시는 미관을 저해하고 있던 자연석과 조경석을 
김천상무, 초등학교 대상 릴레이 안전한 등굣길 캠페인 실시,https://sports.news.naver.com/news.nhn?oid=216&aid=0000129425,옐로카드는 김천상무와 한국교통안전공단이 공동 제작한 교통사고 방지용 어린이 안전물품이다 한편 김천상무는 축구로 하나되는 행복한 김천을 비전으로 다양한 사회공헌활동을 펼쳐나갈 예정이다 사진 
[11일 인천 부평구] 동수초교 <b>교통</b>안전 릴레이 캠페인 진행 등,https://www.asiatime.co.kr/article/20231011500191,또한 최근 어린이들의 스마트폰 이용량이 증가함에 따라 보행 중 휴대전화 사용금지를 적극 홍보해 어린이 교통사고 예방에 힘썼다 하반기 목욕장업 위생 지도점검 실시 인천 부평구가 오는 일부터 일까지 목욕장업 
김해시, ‘스쿨존 노란색 횡단보도’ 전면 설치…내년 1월 말까지,https://n.news.naver.com/mnews/article/003/0012199580?sid=102,노란색 횡단보도는 운전자가 어린이보호구역을 쉽게 인식해 어린이교통사고를 예방하자는 취지에서 도입됐으며 도로교통법 시행규칙 개정으로 지난 월부터 시행에 들어갔다 이미 개정안 시행 전인 지난 월 
대구 서구, <b>어린이</b> 체험형 <b>교통</b>안전 교육 실시,https://www.dkilbo.com/news/articleView.html?idxno=416073,일 대구 서구청에 따르면 세이하 대구 거주 어린이의 교통사고 발생건수는 년 기준 건으로 년 건 년 건에 비해 점차적으로 늘고 있어 어린이보호구역의 교통안전시설물의 설치와 동시에 보행 시 
포천시 영북면 청소년지도협의회 청소년<b>교통</b>안전캠페인활동,https://www.jeonmae.co.kr/news/articleView.html?idxno=987690,차준혁 영북면 청소년지도협의회 위원장은 학생들이 안심하고 등하교하는 등굣길 환경을 조성하기 위해 이번 캠페인을 마련했다며 앞으로 어린이의 교통사고 예방과 관내 청소년의 복지 증진을 위해 앞장서겠다고 
일산서부경찰, 한뫼초 <b>어린이</b> 보호구역 재정비,http://www.mygoyang.com/news/articleView.html?idxno=75719,임학철 일산서부경찰서장은 일산서구 어린이 보호구역을 지속적으로 정비하고 교통사고 다발 구간에 대해 주민과 소통하고 지자체와 협력해 안전한 교통환경을 만드는 데 최선을 다하겠다고 전했다
김천, 초등학교 대상 릴레이 안전한 등굣길 캠페인 실시,http://www.stoo.com/article.php?aid=90055347296,옐로카드는 김천상무와 한국교통안전공단이 공동 제작한 교통사고 방지용 어린이 안전물품이다 한편 김천상무는 축구로 하나되는 행복한 김천을 비전으로 다양한 사회공헌활동을 펼쳐나갈 예정이다 
김해시 내년 1월까지 ‘스쿨존 노란색 횡단보도’ 전면 설치,https://n.news.naver.com/mnews/article/005/0001650940?sid=102,노란색 횡단보도는 운전자가 어린이보호구역을 쉽게 인식해 어린이교통사고를 예방하자는 취지에서 도입됐으며 도로교통법 시행규칙 개정으로 지난 월부터 시행에 들어갔다 시는 이미 개정안 시행 전인 지난 월 
양평군 <b>어린이</b>집연합회, <b>어린이 교통</b>안전 캠페인 실시,https://www.ypsori.com/news/articleView.html?idxno=33905,어른들에게도 어린이 교통안전에 대한 경각심을 불러일으키기 위해 마련됐다 한대옥 회장은 야외활동이 많은 요즘 특히 어린이 보행자의 교통사고가 늘어나고 있어 운전자들의 각별한 관심과 주의가 필요하다고 말했다
인천시, 국토부 <b>교통</b>안전시행계획 평가서 '특·광역시 2위',https://www.cstimes.com/news/articleView.html?idxno=564848,김준성 인천시 교통국장은 교통사고를 분석해 취약요소별 맞춤형 대책을 마련하고 노인어린이 등 교통 취약계층을 대상으로 교육을 적극적으로 실시하는 등 안전하고 쾌적한 교통환경을 조성해 사람 중심의 
공무원연금공단 대구지부, '보행약자 <b>교통</b>안전 캠페인' 실시,https://www.cstimes.com/news/articleView.html?idxno=564653,보행자를 대상으로 어르신 교통사고 예방수칙 안내와 인근 초등학교 학생들에게 가방걸이용 옐로카드 및 안전호루라기 등을 배부하고 어르신 및 어린이 등 보행약자를 위한 교통사고 줄이기 캠페인을 펼쳤다 
천안시, 천안삼거리초등학교 앞 <b>어린이</b>보호구역 내 자녀안심 그린숲 조성,http://www.jbnews.com/news/articleView.html?idxno=1410994,미세먼지 등 대기오염에 상대적으로 취약한 어린이를 위한 완충공간이자 안전한 보행 공간을 제공하고 차량으로부터 교통사고를 미연에 방지하는 역할을 한다 시는 미관을 저해하고 있던 자연석과 조경석을 
천안시, 천안삼거리초등학교 앞 <b>어린이</b>보호구역 내 자녀안심 그린숲 조성,http://www.m-i.kr/news/articleView.html?idxno=1057527,미세먼지 등 대기오염에 상대적으로 취약한 어린이를 위한 완충공간이자 안전한 보행 공간을 제공하고 차량으로부터 교통사고를 미연에 방지하는 역할을 한다 시는 미관을 저해하고 있던 자연석과 조경석을 
한문철, '한블리' 1주년 &quot;<b>사고</b> 영상은 줄고 훈훈한 영상 채워지길&quot; [일문일답...,https://n.news.naver.com/mnews/article/311/0001648455?sid=106,앞으로도 한블리는 다양한 사고를 다루는 동시에 특히 어린이 교통안전에 대해서는 지속적이고 깊이 있게 다룰 생각이다  졸음운전 방지 음주운전 근절 급발진 제로 등 다양한 캠페인을 전개해왔다 앞으로 새롭게 
부산 서구, <b>어린이</b>와 노인 보호구역 <b>교통</b>안전 캠페인 실시,http://www.weeklytoday.com/news/articleView.html?idxno=595014,서구청 관계자는 보행약자의 교통사고 예방을 위해 보호구역 내 교통안전 수칙을 준수할 것을 강조했다며 앞으로도 어린이와 노인의 안전을 위협하는 불법 주정차 단속을 강화하고 보호구역 내 교통안전 시설물을 
한블리 1주년 “<b>어린이</b> 보호구역 <b>사고</b>=어른들 잘못, 유족 심경 누가 감히”[일...,https://n.news.naver.com/mnews/article/609/0000781424?sid=106,앞으로도 한블리는 다양한 사고를 다루는 동시에 특히 어린이 교통안전에 대해서는 지속적이고 깊이 있게 다룰 생각이다  졸음운전 방지 음주운전 근절 급발진 제로 등 다양한 캠페인을 전개해왔다 앞으로 새롭게 
공무원연금공단 제주지부, <b>어린이 교통</b>안전 캠페인 나서,https://www.ibabynews.com/news/articleView.html?idxno=113134,최근 어린이 교통안전에 대한 관심이 높아지고 있는 가운데 어린이들이 안전물품을 활용해 교통사고를 예방하도록 했다 특히 비가 오는 날에는 어린이들이 우산을 써 시야가 가려지는 탓에 지나는 차량을 발견하지 못해 
1주년 '한블리' 측 &quot;<b>어린이</b> 사망<b>사고</b>=어른들 잘못..유족 인터뷰 제작진 모두 ...,https://n.news.naver.com/mnews/article/109/0004945227?sid=106,앞으로도 한블리는 다양한 사고를 다루는 동시에 특히 어린이 교통안전에 대해서는 지속적이고 깊이 있게 다룰 생각이다  졸음운전 방지 음주운전 근절 급발진 제로 등 다양한 캠페인을 전개해왔다 앞으로 새롭게 
천안시, 천안삼거리초등학교 앞 <b>어린이</b>보호구역 내 자녀안심 그린숲 조성,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=738667,미세먼지 등 대기오염에 상대적으로 취약한 어린이를 위한 완충공간이자 안전한 보행 공간을 제공하고 차량으로부터 교통사고를 미연에 방지하는 역할을 한다 시는 미관을 저해하고 있던 자연석과 조경석을 
이상일 용인시장, 처인지역 초등학교 교육 현안 논의 &quot;<b>어린이</b> 통학 안전 가장...,https://www.gukjenews.com/news/articleView.html?idxno=2827328,비롯되는 교통사고 위험성이 지적됐다 이 시장은 어린이 통학 안전을 가장 중요하게 생각하며 학교 주변의 안전 실태를 살피고 부족한 점을 개선하려고 나름대로 노력하고 있다며 농로로 통학하는 둔전제일초등학교나 
동해시, <b>교통</b>약자 보호구역 환경 개선,https://www.jeonmae.co.kr/news/articleView.html?idxno=988910,시는 교통약자 보호구역에 대한 교통사고 위험요인 개선을 통해 안전사고 예방은 물론 교통사고를 줄이고자 도비 등 사업비 억 천만 원을 투입해 어린이 개소 노인 개소 총 곳의 보호구역 정비를 월 초에 
김천, 초등학교 대상 릴레이 안전한 등굣길 캠페인,https://sports.news.naver.com/news.nhn?oid=139&aid=0002192792,옐로카드는 김천상무와 한국교통안전공단이 공동 제작한 교통사고 방지용 어린이 안전물품이다 김천은 축구로 하나되는 행복한 김천을 비전으로 다양한 사회공헌활동을 펼쳐나갈 예정이다 사진김천상무
“시민 눈높이 맞는 <b>교통</b>안전시설 구축 최선”,http://www.jndn.com/article.php?aid=1697707927371932011,푸른길 이용객과 유동인구가 많지만 교통신호 체계가 없어 교통안전사고가 지속적으로 발생했던 산수동 윤 팀장은 걷고 싶은 도시 조성을 위해 보행 우선 교통체계 개선 어린이 등 교통약자 보행환경 혁신을 
도로<b>교통</b>공단 부산광역시지부, 18개 민관기관 업무협약 진행,https://www.cstimes.com/news/articleView.html?idxno=564442,이륜차의 교통사고 예방을 위해 개 민관기관의 업무협약을 진행했다 컨슈머타임스안우진 기자 초록우산 어린이재단 도로교통공단 부산지부 부산교통방송 남부 북부운전면허시험장 등 총 개 민관기관이며 지난 
김포경찰서, 民·官·警 <b>교통</b>안전협의체 출범,http://www.shinailbo.co.kr/news/articleView.html?idxno=1771112,이날 회의는 대형 사고예방 및 보호구역 안전시설물 확충을 통한 교통 인프라확충 도로교통법 개정에 따른 어린이 보호구역 개선 사업을 통한 교통약자 보호 교통약자를 위한 교통안전 교육홍보 등 시민 안심 교통안전 
'동물극장 단짝' 일생 바꾼 <b>교통사고</b>…목표는 '행복한 목동',https://n.news.naver.com/mnews/article/408/0000203325?sid=106,년 전 폭우가 내리던 날 차가 폐차될 정도의 큰 교통사고를 겪었던 대근 씨는 진짜로 하고 싶었던 일을 어린이들이 작은 말을 만나 교감을 나누며 정서적으로 안정되는 경험을 하길 바라서다 그렇게 데려온 첫 말이 
김해시, 내년 1월까지 ‘스쿨존 노란색 횡단보도’ 전면 설치,http://www.knnews.co.kr/news/articleView.php?idxno=1418122,노란색 횡단보도는 운전자가 어린이보호구역을 쉽게 인식해 어린이교통사고를 예방하자는 취지에서 도입됐으며 도로교통법 시행규칙 개정으로 지난 월부터 시행에 들어갔다 지난 월 설치된 스쿨존 노란색 횡단보도 
김포경찰서, 민·관·경 <b>교통</b>안전협의체 출범,https://www.nspna.com/news/?mode=view&newsid=662394,이날 회의는 대형 사고예방 및 보호구역 안전시설물 확충을 통한 교통 인프라확충 도로교통법 개정에 따른 어린이 보호구역 개선 사업을 통한 교통약자 보호 교통약자를 위한 교통안전 교육홍보 등 시민 안심 교통안전 
김해시, 스쿨존 노란색 횡단보도 전면 도입,http://www.gimhaenews.co.kr/news/articleView.html?idxno=49377,노란색 횡단보도는 운전자가 어린이보호구역을 쉽게 인식해 어린이교통사고를 예방하자는 취지에서 도입됐으며 도로교통법 시행규칙 개정으로 지난 월부터 시행에 들어갔다 시는 이미 개정안 시행 전인 지난 월 
인천 부평구, <b>교통사고</b> 예방 캠페인,https://www.incheonilbo.com/news/articleView.html?idxno=1215234,함께 교통사고 예방을 위한 캠페인을 진행했다 이날 행사에는 구와 구의회 부평경찰서 부평녹색어머니연합회 등 관계자 여명이 참여했다 이들은 어린이들을 대상으로 횡단보도 안전보행 수칙인 서다보다걷다를 
자전거 인구 늘어난만큼 <b>사고</b>도 증가...59%가 운전자가 피해자,http://www.queen.co.kr/news/articleView.html?idxno=397300,교통사고 유형 교통안전표지판의 이해 등을 주행 교육에서는 안전장구 착용 자전거 끌기 중심 잡기 타기 등 기초 교육을 실시한다 일차부터는 주행 교육만 진행된다 평일반 교육은 잠실 어린이 
진천경찰서 <b>교통</b>관리계 김인 경위, 옥조근정훈장 받아,https://www.ccdailynews.com/news/articleView.html?idxno=2233741,김 경위는 이날 진천경찰서 강당에서 열린 주년 경찰의 날 기념 행사에서 어린이노인보호구역 개선 등 교통사고 예방 및 교통사망사고 감소에 기여한 공로로 훈장을 받았다 또 치안종합상황실 황수현 경위가 
김해시, '불법주정차 주민신고제'로 단속 2배 이상 증가,https://n.news.naver.com/mnews/article/417/0000960675?sid=102,불법주정차는 교통 흐름을 방해하고 보행자 안전을 위협하는 등 다양한 문제를 일으키며 어린이 보호구역 내 불법주정차는 어린이 교통사고의 주요 원인으로 꼽힌다 안전신문고로 주정차 제보가 접수될 시 대 
서울시의회 <b>어린이</b> 통학로 보행 안전 교육 강화 나서,http://www.newsmaker.or.kr/news/articleView.html?idxno=144818,김동욱 의원은 최근 어린이 보호구역 내에 발생하는 교통사고에 관한 가중처벌 규정일명민식이법을 마련해 통학로의 안전을 강화했지만 도로에서 눕거나 앉거나 서 있는 행위 공놀이 또는 썰매 타기 등 놀이를 하는 
김해시, 내년 1월까지 '스쿨존 노란색 횡단보도' 전면 설치,https://www.cnbnews.com/news/article.html?no=628110,노란색 횡단보도는 운전자가 어린이보호구역을 쉽게 인식해 어린이교통사고를 예방하자는 취지에서 도입됐으며 도로교통법 시행규칙 개정으로 지난 월부터 시행에 들어갔다 시는 이미 개정안 시행 전인 지난 월 
김해시, <b>교통</b>안전시설물 정비·설치로 <b>교통</b>환경 개선,https://www.joongdo.co.kr/web/view.php?key=20231030010008386,시는 어린이 보행자 안전차단기 횡단보도 구조 개선 바닥형 보행신호등 보행자 교통사고 방지시스템 무인단속주정차카메라 등 교통안전시설 설치로 보행자 교통사고를 대폭 감소시키고 어린이 보호구역 등 
공무원연금공단 제주지부, <b>어린이</b> 안전 캠페인 전개,http://www.thefirstmedia.net/news/articleView.html?idxno=129545,최근 어린이 교통안전에 대한 관심이 높아지고 있는 가운데 어린이들이 안전물품을 활용해 교통사고를 예방하도록 했다 특히 비가 오는 날에는 어린이들이 우산을 써 시야가 가려지는 탓에 지나는 차량을 발견하지 못해 
김해시 ‘불법주·정차 주민신고제’ 주민신고 급증,https://n.news.naver.com/mnews/article/003/0012196268?sid=102,불법주정차는 교통 흐름을 방해하고 보행자 안전을 위협하는 등 다양한 문제를 일으키며 어린이 보호구역 내 불법주정차는 어린이 교통사고의 주요 원인으로 꼽힌다 안전신문고로 주정차 제보가 접수될 시 대 
일산서부署, 한뫼초 <b>어린이</b> 보호구역 재정비,https://www.jeonmae.co.kr/news/articleView.html?idxno=987582,기존 한뫼초등학교 후문 통학로는 일산중학교 및 고등학교와 일산동 행정복지센터가 위치해 보행량이 많은 곳이며 교통사고가 누적되는 지점이다 특히 어린이 통학로의 안전성을 위해 어린이보호구역 내 신규 도입 
김포시, '안전한 <b>교통</b>체계' 민관경 거버넌스 구축,http://www.weeklytoday.com/news/articleView.html?idxno=592905,이날 개최된 회의에서는 시민이 안심할 수 있는 교통 안전 확보에 대한 실질적 방안이 주제로 거론됐는데 대형 사고예방 및 보호구역 안전시설물 확충을 통한 교통인프라 확충 도로교통법 개정에 따른 어린이 
창원서부경찰서 명도초 등굣길 <b>어린이 교통</b>안전 캠페인,http://www.gndomin.com/news/articleView.html?idxno=368908,창원서부경찰서에서는 차보다 어린이가 먼저인 교통문화정착을 위해 관내 초등학교 뿐만 아니라 유치원 어린이집 등 등하교시간에 교통사고 예방을 위한 다양한 홍보활동을 실시할 예정이다
부산시, <b>어린이</b>통학로 종합안전대책 본격 추진한다,http://www.boannews.com/media/view.asp?idx=122851&kind=,향후 시의회 구군 교육청 등 관계 기관과 계속 협의해 순차적으로 사업예산을 확보해 나간다는 방침이다이외에도 시는 도로 경사도 속도 차로 수 도로 형태 교통사고 발생 건수를 점수화해 마련한 어린이보호 
김해시, 주민신고제 도입 이후 단속량 2배 증가,http://www.newspim.com/news/view/20231108000565,불법주정차는 교통 흐름을 방해하고 보행자 안전을 위협하는 등 다양한 문제를 일으키며 어린이 보호구역 내 불법주정차는 어린이 교통사고의 주요 원인으로 꼽힌다 안전신문고로 주정차 제보가 접수될 시 대 
김해시, '불법주정차 주민신고제' 단속 범위 확대,https://www.gukjenews.com/news/articleView.html?idxno=2850035,불법주정차는 교통 흐름을 방해하고 보행자 안전을 위협하는 등 다양한 문제를 일으키며 어린이 보호구역 내 불법주정차는 어린이 교통사고의 주요 원인으로 꼽힌다 안전신문고로 주정차 제보가 접수될 시 대 
&quot;<b>어린이 교통사고</b> 예방하자&quot;…서구청, 놀이로 배우는 <b>교통</b>안전 교육,https://www.idaegu.co.kr/news/articleView.html?idxno=435698,지난해 세 이하 대구 거주 어린이의 교통사고 발생 건수는 건으로 년 건 년 건에 비해 점차 늘고 있는 것으로 나타났다 어린이보호구역의 교통안전 시설물 설치와 동시에 보행 시 어린이 스스로 
지난해 도내 <b>어린이</b>보호구역 <b>어린이교통사고</b> 10건 넘어,https://www.g1tv.co.kr/news?mid=1_207_3&newsid=295021,지난해 도내 어린이 교통사고가 건 넘게 발생한 것으로 조사됐습니다 더불어민주당 강득구 의원의 자료를 보면 지난해 도내 어린이보호구역 내 어린이 교통사고는 모두 건 발생했습니다 도내 설치된 무인단속 
<b>교통</b>법규 위반했다 차에 치이면? 과실 따져 판결,http://www.idomin.com/news/articleView.html?idxno=836496,이들을 차로 친 운전자들은 교통사고처리특례법 위반치사 혐의로 경찰 조사를 받고 있다 운전자가 의도치 심 재판부는 ㄴ 씨가 시속 인 어린이보호구역에서 를 초과한 속도를 운전했고 보행자가 많은 
